user_id,timestamp,song,artist,session_id,duration
769,2024-06-07 12:05:00,With or Without You,U2,3230,7.01
900,2025-12-30 06:58:00,Smells Like Teen Spirit,Pink Floyd,8481,5.67
812,2025-10-03 07:24:00,Bohemian Rhapsody,Led Zeppelin,8787,9.44
855,2025-08-03 06:05:00,With or Without You,U2,8958,9.55
781,2024-09-13 03:29:00,Back in Black,Nirvana,9206,2.58
672,2024-03-24 19:59:00,Like a Prayer,Led Zeppelin,5087,9.76
483,2024-05-26 02:47:00,Hotel California,Queen,1877,9.71
951,2024-09-18 21:18:00,Billie Jean,The Beatles,4490,7.79
801,2024-06-11 22:49:00,Smells Like Teen Spirit,Queen,8110,3.19
393,2024-01-13 22:46:00,Smells Like Teen Spirit,U2,5390,5.46
145,2025-07-30 07:57:00,Comfortably Numb,Madonna,6044,5.92
878,2025-05-08 12:10:00,Hey Jude,Madonna,8730,6.36
263,2024-08-09 05:32:00,Like a Prayer,Madonna,1861,3.9
186,2025-08-23 03:52:00,Billie Jean,The Beatles,9788,8.93
674,2024-02-11 05:39:00,Back in Black,Queen,4742,5.31
863,2024-01-13 21:24:00,Like a Prayer,Michael Jackson,4387,9.82
760,2025-08-01 13:39:00,Smells Like Teen Spirit,U2,3533,3.49
807,2024-01-06 12:01:00,Billie Jean,Eagles,5980,8.85
861,2024-11-17 04:40:00,Back in Black,Pink Floyd,1006,9.95
299,2025-05-08 00:17:00,Billie Jean,Pink Floyd,8446,4.37
581,2025-05-13 22:54:00,Hotel California,Nirvana,5246,9.69
327,2025-05-06 07:14:00,Hotel California,Michael Jackson,5025,4.11
487,2024-02-15 04:28:00,With or Without You,Nirvana,7840,6.25
756,2024-01-31 22:50:00,With or Without You,Eagles,7065,8.57
767,2024-03-02 16:42:00,Hey Jude,Eagles,4924,9.18
814,2024-05-27 23:25:00,Back in Black,Queen,4741,8.98
749,2024-11-24 07:41:00,Hotel California,Michael Jackson,6380,8.43
271,2024-07-23 08:22:00,Smells Like Teen Spirit,Michael Jackson,5481,4.52
9,2025-01-08 12:57:00,Smells Like Teen Spirit,Michael Jackson,2273,3.39
114,2025-10-31 17:58:00,Like a Prayer,Madonna,5790,9.36
290,2025-09-01 01:41:00,Bohemian Rhapsody,Madonna,4587,9.27
591,2024-10-01 13:39:00,Smells Like Teen Spirit,U2,8442,6.77
609,2024-10-28 08:39:00,Back in Black,Madonna,9902,6.84
335,2025-12-16 00:25:00,Stairway to Heaven,Pink Floyd,2470,7.97
516,2024-03-24 15:21:00,Bohemian Rhapsody,Eagles,4476,4.14
328,2024-08-17 11:46:00,Stairway to Heaven,Led Zeppelin,7316,6.59
985,2025-02-06 11:03:00,Hey Jude,AC/DC,3067,5.21
476,2025-01-30 04:44:00,Smells Like Teen Spirit,Queen,6337,9.15
512,2024-08-29 18:22:00,Hey Jude,AC/DC,6652,7.64
471,2024-01-14 18:50:00,Smells Like Teen Spirit,The Beatles,4082,2.56
796,2024-10-21 08:20:00,Stairway to Heaven,Led Zeppelin,7089,9.28
56,2025-10-16 12:11:00,Smells Like Teen Spirit,The Beatles,1150,9.63
620,2025-03-05 17:54:00,Hotel California,Pink Floyd,6927,7.0
211,2025-05-15 09:01:00,Smells Like Teen Spirit,Queen,6486,6.96
625,2024-01-18 01:41:00,Smells Like Teen Spirit,The Beatles,7899,3.24
950,2024-07-21 20:47:00,With or Without You,Madonna,6701,5.9
376,2025-04-05 20:22:00,Stairway to Heaven,Nirvana,4887,3.11
218,2025-02-13 21:25:00,Bohemian Rhapsody,Led Zeppelin,8000,8.3
520,2024-05-09 21:49:00,Hotel California,Eagles,1257,6.5
716,2025-10-31 22:23:00,Smells Like Teen Spirit,Pink Floyd,7425,4.35
875,2024-10-24 01:31:00,Smells Like Teen Spirit,Queen,5125,6.79
31,2025-05-31 20:20:00,Comfortably Numb,Madonna,7674,5.82
494,2025-09-13 15:59:00,Hey Jude,Eagles,3541,9.22
790,2025-05-15 21:17:00,Back in Black,U2,3775,9.87
778,2024-02-21 10:48:00,Smells Like Teen Spirit,AC/DC,4305,8.33
163,2025-12-25 10:05:00,Stairway to Heaven,Michael Jackson,2397,7.5
915,2024-03-04 15:42:00,Billie Jean,Michael Jackson,9765,6.71
456,2025-10-31 01:48:00,Stairway to Heaven,Michael Jackson,7935,7.59
987,2024-02-03 05:18:00,Hotel California,Nirvana,7129,5.9
988,2025-08-03 17:09:00,Like a Prayer,Michael Jackson,1084,9.18
813,2024-02-26 14:39:00,With or Without You,Madonna,2874,7.22
510,2025-04-25 17:45:00,Billie Jean,Pink Floyd,4934,4.39
469,2024-08-23 18:06:00,With or Without You,Madonna,9458,8.8
736,2025-07-28 20:00:00,Smells Like Teen Spirit,Michael Jackson,1568,5.66
252,2024-01-02 04:03:00,Hey Jude,Michael Jackson,6949,7.35
511,2024-03-26 12:03:00,Billie Jean,Pink Floyd,9572,2.52
831,2025-04-24 21:25:00,Smells Like Teen Spirit,Eagles,2624,8.2
770,2025-01-20 06:28:00,Bohemian Rhapsody,AC/DC,2446,6.78
362,2025-08-25 12:15:00,Bohemian Rhapsody,Queen,4299,2.54
585,2024-07-26 08:50:00,Bohemian Rhapsody,Led Zeppelin,1348,2.68
911,2024-05-01 12:57:00,Like a Prayer,Led Zeppelin,6514,3.18
145,2024-04-17 21:53:00,Stairway to Heaven,Nirvana,7204,5.78
412,2024-10-04 06:18:00,Bohemian Rhapsody,U2,3317,8.42
19,2025-08-22 17:53:00,With or Without You,Eagles,7932,8.25
370,2025-10-02 22:31:00,Like a Prayer,Eagles,1175,9.59
499,2024-01-08 16:37:00,Smells Like Teen Spirit,Michael Jackson,6514,5.88
756,2025-08-14 02:17:00,Smells Like Teen Spirit,AC/DC,6368,7.56
366,2024-03-16 13:06:00,Like a Prayer,AC/DC,7754,4.08
706,2025-05-30 12:31:00,With or Without You,Queen,8907,4.29
548,2025-06-09 03:14:00,Bohemian Rhapsody,Pink Floyd,7985,5.81
672,2025-01-27 15:53:00,Billie Jean,Queen,4924,9.02
737,2025-08-12 16:33:00,Back in Black,Queen,6178,3.18
22,2024-11-27 03:33:00,Stairway to Heaven,AC/DC,3974,6.85
745,2025-02-18 19:14:00,Billie Jean,U2,2195,3.86
519,2024-11-21 06:00:00,Comfortably Numb,Queen,9746,3.07
955,2025-06-24 07:09:00,Comfortably Numb,Nirvana,4787,2.55
284,2025-11-15 16:19:00,Billie Jean,Eagles,3727,9.44
237,2025-08-05 16:05:00,Hey Jude,Michael Jackson,9788,3.84
440,2024-02-13 01:01:00,Billie Jean,AC/DC,2022,5.11
392,2024-05-18 02:07:00,Back in Black,U2,4280,9.15
276,2024-02-21 05:20:00,Hotel California,Nirvana,9681,8.38
79,2024-08-21 04:05:00,Comfortably Numb,Nirvana,5931,2.59
399,2024-10-08 19:21:00,Comfortably Numb,Madonna,6289,8.27
633,2024-02-11 13:54:00,Like a Prayer,U2,9994,6.11
398,2025-04-06 19:12:00,With or Without You,Queen,5470,7.66
682,2024-11-02 14:59:00,Billie Jean,The Beatles,2334,4.97
161,2024-02-20 06:38:00,Bohemian Rhapsody,Queen,8306,4.12
893,2024-01-26 21:10:00,Back in Black,AC/DC,6189,7.41
624,2025-08-01 14:51:00,Hey Jude,Michael Jackson,8028,2.76
15,2024-06-28 06:58:00,Stairway to Heaven,Madonna,1495,9.69
355,2024-02-01 07:31:00,Like a Prayer,Michael Jackson,7846,6.37
718,2024-10-22 23:44:00,Like a Prayer,Nirvana,3230,9.37
855,2024-06-27 22:59:00,Comfortably Numb,Queen,4150,4.91
536,2025-11-11 15:50:00,Billie Jean,Michael Jackson,6105,4.35
887,2025-11-12 10:52:00,Back in Black,The Beatles,7187,9.59
621,2024-07-26 10:53:00,Hey Jude,Madonna,8851,5.97
930,2025-03-02 10:18:00,Back in Black,AC/DC,9221,3.09
759,2024-02-09 12:01:00,Hotel California,AC/DC,9903,4.89
574,2024-08-04 05:47:00,Hey Jude,Madonna,2641,4.47
251,2024-05-06 13:14:00,Bohemian Rhapsody,The Beatles,2013,5.15
131,2025-07-10 05:56:00,Hey Jude,Queen,1039,4.98
375,2025-11-14 19:31:00,Back in Black,Madonna,4330,5.63
603,2024-07-02 11:33:00,With or Without You,Madonna,1862,4.45
427,2025-11-02 05:35:00,Back in Black,Pink Floyd,3941,2.51
905,2024-02-23 15:37:00,Hey Jude,Nirvana,3665,7.9
743,2024-01-07 20:39:00,Like a Prayer,Nirvana,5638,3.76
381,2025-12-24 02:34:00,Back in Black,Michael Jackson,9809,6.15
848,2024-02-05 17:13:00,Hey Jude,Nirvana,1317,7.31
144,2024-06-22 10:59:00,Like a Prayer,Pink Floyd,6722,2.84
734,2024-02-15 19:52:00,Hotel California,Madonna,6122,3.06
490,2024-06-06 20:29:00,Billie Jean,Eagles,2145,4.98
452,2025-01-09 23:12:00,Hey Jude,Michael Jackson,8191,9.28
560,2025-04-15 02:15:00,Like a Prayer,Queen,2624,5.49
266,2025-04-21 16:53:00,Hey Jude,Eagles,8808,3.08
112,2025-02-19 08:29:00,Bohemian Rhapsody,Pink Floyd,7679,9.67
884,2025-09-28 13:42:00,Like a Prayer,Nirvana,4849,4.91
460,2025-09-27 12:19:00,Billie Jean,Nirvana,9576,8.41
77,2025-12-17 02:25:00,Hey Jude,Queen,8508,7.45
732,2024-07-29 00:12:00,With or Without You,Led Zeppelin,4396,9.77
775,2024-07-07 08:54:00,Bohemian Rhapsody,Led Zeppelin,9613,8.0
413,2025-08-02 07:45:00,Billie Jean,Led Zeppelin,1613,8.6
591,2024-01-07 18:25:00,Smells Like Teen Spirit,U2,9499,6.84
675,2025-09-03 16:57:00,Bohemian Rhapsody,U2,9623,8.88
443,2025-06-13 16:34:00,Billie Jean,Michael Jackson,7510,3.5
385,2025-10-11 10:05:00,Hotel California,Madonna,5410,7.02
64,2025-11-25 12:20:00,Billie Jean,The Beatles,6997,9.14
453,2024-10-16 07:10:00,Back in Black,The Beatles,6155,5.76
763,2024-03-08 07:12:00,Comfortably Numb,Led Zeppelin,7884,9.59
252,2024-11-16 18:14:00,Hotel California,The Beatles,6281,9.73
3,2024-09-22 15:44:00,Stairway to Heaven,Michael Jackson,9514,5.74
775,2024-12-09 11:53:00,Billie Jean,Pink Floyd,1640,8.03
88,2025-09-02 01:22:00,Billie Jean,The Beatles,6639,8.46
491,2024-07-14 09:30:00,Billie Jean,Led Zeppelin,4875,7.34
714,2024-11-21 04:07:00,Hotel California,Pink Floyd,6250,7.54
250,2024-05-06 09:37:00,Back in Black,Madonna,3470,9.06
656,2025-02-07 11:27:00,Billie Jean,Pink Floyd,8225,3.62
382,2025-01-05 16:07:00,Back in Black,Nirvana,2065,7.63
3,2025-07-14 17:20:00,Billie Jean,Michael Jackson,6315,4.06
214,2025-08-24 11:14:00,Back in Black,Madonna,7599,6.16
635,2024-06-11 13:59:00,Back in Black,AC/DC,7701,7.04
762,2024-03-29 06:23:00,Hey Jude,Michael Jackson,4603,8.57
481,2024-05-19 03:14:00,With or Without You,Pink Floyd,4275,6.57
519,2025-12-09 14:13:00,Stairway to Heaven,U2,1233,2.97
411,2024-05-26 12:54:00,Back in Black,Nirvana,7480,9.65
948,2024-09-05 06:07:00,Like a Prayer,Led Zeppelin,9026,2.97
652,2024-10-24 00:04:00,Like a Prayer,Queen,8246,6.94
75,2025-06-07 16:21:00,Stairway to Heaven,Madonna,6284,5.68
431,2024-06-11 11:46:00,Stairway to Heaven,Pink Floyd,5363,8.97
345,2024-06-26 18:24:00,Hey Jude,AC/DC,8258,7.35
988,2024-08-19 00:02:00,Bohemian Rhapsody,Michael Jackson,8644,3.7
567,2025-01-25 23:52:00,Billie Jean,AC/DC,9460,5.94
731,2025-01-15 02:36:00,Stairway to Heaven,Nirvana,6913,3.53
543,2024-11-10 08:33:00,Back in Black,U2,4478,3.92
534,2025-01-31 10:19:00,With or Without You,U2,9388,7.27
930,2025-03-28 00:47:00,Bohemian Rhapsody,Michael Jackson,6680,7.58
414,2025-12-27 19:57:00,Billie Jean,Led Zeppelin,5628,7.78
748,2024-07-27 23:47:00,Bohemian Rhapsody,Led Zeppelin,6436,5.47
554,2025-06-30 21:18:00,Stairway to Heaven,Pink Floyd,6154,9.66
779,2024-03-28 20:55:00,Like a Prayer,U2,6173,2.55
966,2025-11-12 11:10:00,With or Without You,The Beatles,3903,4.85
533,2024-03-11 09:04:00,Comfortably Numb,U2,6481,7.89
674,2025-03-12 02:00:00,Like a Prayer,Pink Floyd,7863,9.51
293,2024-10-29 08:24:00,Hotel California,Michael Jackson,5035,8.93
251,2025-09-26 21:36:00,Comfortably Numb,Queen,7628,3.45
587,2024-09-08 19:25:00,Billie Jean,Pink Floyd,7579,3.41
874,2024-09-27 08:41:00,Back in Black,Nirvana,8056,5.95
737,2024-08-14 00:51:00,Stairway to Heaven,AC/DC,7054,4.19
321,2025-08-01 04:32:00,Smells Like Teen Spirit,Nirvana,7273,5.87
55,2025-04-21 09:23:00,With or Without You,Nirvana,4287,5.84
229,2024-11-25 16:52:00,Like a Prayer,Nirvana,7898,7.55
989,2025-06-24 21:32:00,Billie Jean,Eagles,8876,3.96
766,2024-03-09 10:37:00,Bohemian Rhapsody,Michael Jackson,8431,4.89
828,2025-10-31 04:51:00,Hey Jude,Queen,4835,4.1
724,2024-07-26 04:04:00,Hey Jude,Eagles,2416,9.42
692,2025-03-21 18:30:00,Smells Like Teen Spirit,The Beatles,7576,8.95
962,2024-07-09 13:02:00,Comfortably Numb,Led Zeppelin,8158,3.47
302,2025-01-02 11:36:00,Stairway to Heaven,Queen,5970,8.11
483,2024-01-13 16:15:00,Smells Like Teen Spirit,The Beatles,8704,3.44
806,2025-08-15 16:05:00,Bohemian Rhapsody,Queen,2922,7.61
696,2025-06-15 05:56:00,Like a Prayer,The Beatles,2822,8.8
352,2025-03-05 12:17:00,Smells Like Teen Spirit,Pink Floyd,7012,3.3
446,2024-08-07 23:54:00,Like a Prayer,U2,6062,3.41
172,2025-02-25 12:58:00,Back in Black,Queen,3458,9.35
938,2025-01-15 07:02:00,Stairway to Heaven,Nirvana,2647,3.46
243,2024-09-26 00:11:00,Comfortably Numb,Pink Floyd,8180,5.61
472,2024-05-20 15:01:00,Billie Jean,Eagles,4385,7.92
899,2024-10-27 23:19:00,Billie Jean,Madonna,7487,5.06
82,2024-07-11 21:54:00,Like a Prayer,Pink Floyd,5452,5.95
713,2025-01-06 06:30:00,Stairway to Heaven,Madonna,4087,2.91
158,2025-01-17 17:03:00,Hotel California,U2,9676,9.89
646,2024-02-28 11:20:00,Comfortably Numb,AC/DC,1797,9.21
773,2025-12-06 07:11:00,Bohemian Rhapsody,Madonna,6678,8.51
803,2024-01-02 14:59:00,Comfortably Numb,Madonna,7576,6.64
314,2024-09-08 13:14:00,Stairway to Heaven,Nirvana,1761,8.95
569,2024-03-05 22:13:00,Billie Jean,Eagles,3622,7.36
896,2025-10-02 20:01:00,Billie Jean,The Beatles,1042,7.64
85,2024-07-27 04:14:00,Like a Prayer,U2,4368,7.69
964,2025-03-07 03:38:00,Like a Prayer,U2,9108,5.62
469,2024-12-21 22:27:00,Smells Like Teen Spirit,The Beatles,6037,5.68
867,2024-09-03 02:31:00,Back in Black,U2,8555,3.19
900,2025-10-18 14:00:00,Bohemian Rhapsody,AC/DC,8865,8.62
907,2024-05-22 20:26:00,Hey Jude,Eagles,2355,4.89
262,2024-09-10 15:04:00,Like a Prayer,Michael Jackson,1864,8.41
509,2024-02-23 17:21:00,Like a Prayer,Michael Jackson,5595,9.24
954,2024-12-17 13:17:00,Billie Jean,AC/DC,2307,8.83
733,2024-05-09 16:31:00,Smells Like Teen Spirit,Pink Floyd,7881,8.56
8,2024-06-19 17:42:00,Like a Prayer,Nirvana,7476,6.17
267,2024-07-02 17:40:00,Smells Like Teen Spirit,U2,7346,3.02
391,2025-01-18 14:19:00,Like a Prayer,U2,3508,5.39
557,2024-03-21 07:54:00,Bohemian Rhapsody,Michael Jackson,3837,5.35
493,2024-01-11 11:24:00,Comfortably Numb,Pink Floyd,6199,2.9
76,2024-04-14 06:27:00,Comfortably Numb,Led Zeppelin,6885,4.94
916,2025-12-23 11:10:00,Like a Prayer,The Beatles,4146,9.56
153,2024-01-18 15:00:00,Bohemian Rhapsody,Led Zeppelin,6750,8.25
517,2025-02-13 09:32:00,Stairway to Heaven,Led Zeppelin,8236,3.9
558,2025-01-28 23:04:00,Hey Jude,Queen,1091,5.15
246,2025-04-01 08:11:00,Comfortably Numb,AC/DC,5441,5.26
796,2024-11-08 02:28:00,Like a Prayer,The Beatles,6818,9.15
567,2024-01-11 16:42:00,Like a Prayer,Madonna,7129,3.65
669,2024-01-07 20:07:00,Billie Jean,U2,4974,8.84
810,2025-03-10 07:27:00,Stairway to Heaven,AC/DC,2637,4.92
342,2024-08-17 09:11:00,Billie Jean,Madonna,5783,6.23
882,2024-01-23 17:59:00,Smells Like Teen Spirit,Led Zeppelin,7094,4.27
196,2025-07-09 09:50:00,Like a Prayer,Madonna,7747,6.31
522,2025-03-17 01:49:00,Bohemian Rhapsody,The Beatles,7252,5.72
318,2025-04-19 03:54:00,With or Without You,Led Zeppelin,1452,7.52
884,2024-11-22 06:08:00,Bohemian Rhapsody,Eagles,9177,5.06
347,2024-10-29 20:41:00,Stairway to Heaven,U2,3293,3.18
513,2024-08-12 19:41:00,Smells Like Teen Spirit,Pink Floyd,5143,3.53
227,2025-06-17 06:52:00,With or Without You,Queen,8784,9.5
858,2025-09-28 13:19:00,Comfortably Numb,Madonna,9646,3.31
742,2024-06-23 06:29:00,Hotel California,U2,8909,3.2
256,2025-09-21 12:36:00,Back in Black,The Beatles,4852,8.13
484,2024-07-31 14:46:00,Stairway to Heaven,AC/DC,3372,9.95
827,2025-07-09 16:33:00,Like a Prayer,Eagles,9338,8.55
610,2025-08-15 04:38:00,Like a Prayer,Eagles,3372,4.26
500,2025-06-21 10:56:00,Comfortably Numb,Nirvana,2983,4.85
50,2025-11-26 18:12:00,With or Without You,Nirvana,8877,6.13
931,2024-03-24 09:12:00,With or Without You,Eagles,4918,3.37
397,2024-11-14 16:09:00,Hey Jude,Led Zeppelin,5407,3.21
713,2024-03-26 01:03:00,Comfortably Numb,Eagles,1494,8.29
236,2024-03-14 21:43:00,Like a Prayer,Eagles,2812,5.9
908,2025-05-24 17:13:00,Back in Black,AC/DC,3093,4.25
882,2025-12-30 04:28:00,Smells Like Teen Spirit,Pink Floyd,3116,4.86
268,2024-02-23 21:13:00,Comfortably Numb,AC/DC,4794,8.37
694,2024-09-27 10:46:00,Billie Jean,The Beatles,1669,2.78
790,2024-03-26 01:26:00,Hey Jude,Queen,5946,3.11
162,2024-09-06 03:37:00,Billie Jean,Pink Floyd,2146,6.06
354,2025-07-24 17:04:00,Smells Like Teen Spirit,Nirvana,5960,7.42
296,2024-02-11 18:27:00,Bohemian Rhapsody,Pink Floyd,5914,5.65
576,2024-07-21 15:12:00,Hey Jude,Pink Floyd,5154,9.5
719,2024-07-14 15:57:00,Hotel California,U2,9347,3.84
670,2025-04-15 13:09:00,Back in Black,Nirvana,5653,9.57
768,2025-02-11 12:20:00,Hotel California,The Beatles,7987,5.57
128,2025-12-19 09:14:00,Like a Prayer,Madonna,9423,8.23
443,2024-11-23 00:18:00,Billie Jean,Nirvana,2627,6.54
401,2025-08-26 02:34:00,Stairway to Heaven,Queen,4181,5.55
791,2025-01-18 23:41:00,Comfortably Numb,Led Zeppelin,3103,6.07
356,2025-10-05 13:42:00,Smells Like Teen Spirit,Nirvana,1055,5.5
697,2025-01-31 19:20:00,Back in Black,U2,2870,6.74
358,2025-04-25 14:57:00,Billie Jean,Michael Jackson,9763,6.76
826,2024-01-14 15:39:00,Billie Jean,Queen,2021,7.38
877,2024-10-24 14:12:00,Hotel California,Madonna,2583,4.65
503,2025-11-10 02:09:00,Smells Like Teen Spirit,U2,6100,3.57
592,2025-05-29 16:28:00,Like a Prayer,Led Zeppelin,6121,3.33
725,2025-08-18 15:49:00,Billie Jean,U2,3887,2.58
49,2025-12-08 15:09:00,Billie Jean,Eagles,7674,6.13
907,2025-02-28 23:44:00,Like a Prayer,Eagles,3229,9.62
458,2024-08-27 20:06:00,With or Without You,U2,2940,5.84
646,2024-03-03 10:12:00,Like a Prayer,Michael Jackson,4399,6.39
740,2025-05-13 11:57:00,With or Without You,Queen,6309,3.38
526,2024-09-30 02:13:00,Stairway to Heaven,Eagles,1203,2.75
127,2025-03-16 19:39:00,Smells Like Teen Spirit,Eagles,5574,5.39
805,2024-07-02 16:18:00,Hey Jude,Pink Floyd,9973,4.14
420,2025-09-20 21:37:00,Comfortably Numb,Queen,4956,7.98
435,2024-02-22 03:48:00,Stairway to Heaven,Pink Floyd,3639,8.36
279,2025-09-15 08:06:00,With or Without You,Led Zeppelin,4852,2.51
974,2024-08-16 14:06:00,Like a Prayer,Eagles,4603,6.35
790,2024-03-19 00:30:00,Hey Jude,Madonna,7625,4.16
723,2024-07-13 14:40:00,Bohemian Rhapsody,Eagles,4105,5.79
361,2025-11-16 21:32:00,Comfortably Numb,Led Zeppelin,8531,3.4
826,2024-05-23 19:19:00,Like a Prayer,The Beatles,1968,9.0
395,2024-05-09 10:45:00,Smells Like Teen Spirit,Nirvana,8003,8.56
426,2024-06-12 03:25:00,Billie Jean,AC/DC,2445,8.8
203,2025-03-18 16:57:00,Like a Prayer,U2,6075,7.59
153,2024-07-29 04:14:00,With or Without You,AC/DC,6157,5.69
769,2025-01-25 01:32:00,Hotel California,Nirvana,2414,6.5
505,2025-04-25 01:37:00,Stairway to Heaven,The Beatles,8907,5.64
868,2024-04-05 10:16:00,Like a Prayer,Madonna,5092,8.78
544,2024-02-10 18:44:00,Like a Prayer,The Beatles,6604,6.94
508,2024-11-07 14:21:00,With or Without You,U2,9707,7.16
579,2025-07-14 21:18:00,Billie Jean,Nirvana,7138,6.99
568,2024-11-18 20:10:00,Bohemian Rhapsody,Eagles,2250,3.87
650,2024-10-15 07:12:00,Like a Prayer,Eagles,1255,3.62
296,2025-12-31 10:06:00,Hotel California,U2,9501,5.82
100,2025-01-10 14:54:00,Billie Jean,Pink Floyd,4038,7.36
938,2024-04-26 08:22:00,Hey Jude,Pink Floyd,1757,6.24
1000,2025-09-01 08:45:00,Bohemian Rhapsody,Led Zeppelin,2093,9.78
68,2024-12-31 17:30:00,Hey Jude,Madonna,6989,2.93
932,2025-07-19 19:41:00,Comfortably Numb,Led Zeppelin,1402,3.14
589,2025-07-28 12:13:00,Billie Jean,Eagles,8293,6.87
667,2025-01-03 06:48:00,Billie Jean,U2,2050,8.84
444,2025-07-31 06:13:00,Billie Jean,Nirvana,8808,6.83
331,2025-05-25 08:00:00,Bohemian Rhapsody,U2,3223,3.31
177,2025-02-19 20:50:00,Like a Prayer,Led Zeppelin,3738,4.75
175,2024-01-27 22:51:00,Back in Black,Queen,9453,3.45
407,2024-05-11 18:35:00,Like a Prayer,Madonna,6508,5.59
487,2024-05-12 20:00:00,Billie Jean,Queen,5682,9.47
895,2025-06-04 06:20:00,Billie Jean,Queen,4583,5.04
87,2025-05-08 15:57:00,Comfortably Numb,Queen,7912,3.06
453,2025-12-23 13:44:00,Bohemian Rhapsody,U2,5578,5.11
225,2024-03-24 05:56:00,Bohemian Rhapsody,Queen,3440,2.69
10,2025-12-04 19:58:00,Hotel California,Queen,1234,8.94
668,2025-02-01 23:08:00,With or Without You,U2,9660,5.46
208,2024-11-07 00:56:00,Stairway to Heaven,Madonna,6955,7.56
261,2025-09-09 23:27:00,Hey Jude,U2,1728,3.17
100,2025-01-04 07:53:00,Billie Jean,The Beatles,7115,7.36
66,2024-04-12 01:44:00,Smells Like Teen Spirit,U2,8001,4.39
843,2024-07-22 00:41:00,Billie Jean,U2,6168,3.4
696,2024-11-29 20:04:00,Like a Prayer,U2,6142,8.26
996,2025-08-15 19:54:00,Comfortably Numb,Queen,5795,7.52
691,2024-04-05 11:31:00,With or Without You,Led Zeppelin,3791,2.56
613,2025-08-01 14:53:00,Hey Jude,AC/DC,6032,5.79
668,2024-05-15 11:55:00,Back in Black,Eagles,7228,5.21
353,2025-08-06 00:39:00,Hey Jude,Michael Jackson,8348,4.86
130,2024-12-05 13:48:00,Hotel California,The Beatles,2148,3.17
984,2024-02-07 16:53:00,Back in Black,Queen,9863,4.14
864,2024-07-14 17:12:00,Stairway to Heaven,The Beatles,8659,9.71
301,2024-03-10 13:49:00,Back in Black,Nirvana,7290,6.3
972,2024-03-10 17:51:00,Stairway to Heaven,AC/DC,2756,4.32
611,2025-01-22 18:21:00,Stairway to Heaven,Queen,1605,3.48
535,2024-04-26 20:32:00,Hey Jude,Eagles,5581,5.16
531,2024-11-15 16:49:00,With or Without You,Eagles,1327,5.77
215,2025-06-29 23:14:00,Stairway to Heaven,Madonna,2352,5.37
455,2024-03-16 23:38:00,Smells Like Teen Spirit,Queen,4843,7.45
506,2025-06-03 18:29:00,Smells Like Teen Spirit,Pink Floyd,8261,9.47
383,2024-11-25 01:06:00,Comfortably Numb,U2,5729,4.63
91,2025-03-09 16:40:00,Back in Black,The Beatles,6697,8.81
118,2025-01-16 12:10:00,Smells Like Teen Spirit,Pink Floyd,9039,8.6
844,2024-09-19 00:25:00,With or Without You,Nirvana,3445,7.22
507,2024-11-07 04:42:00,Back in Black,Madonna,7975,5.58
608,2025-06-06 14:59:00,Smells Like Teen Spirit,Queen,2272,5.09
620,2024-11-05 08:31:00,Stairway to Heaven,Queen,2044,3.76
48,2024-04-24 23:15:00,Billie Jean,Pink Floyd,1674,8.46
496,2024-11-13 23:58:00,Hotel California,AC/DC,9086,7.05
655,2024-01-28 01:48:00,Hotel California,Led Zeppelin,9401,9.52
982,2025-11-19 03:58:00,Stairway to Heaven,Madonna,3333,7.08
820,2024-05-27 02:13:00,Hey Jude,Madonna,8426,3.09
765,2025-04-27 13:53:00,Comfortably Numb,Nirvana,3143,3.27
516,2024-04-28 02:09:00,Comfortably Numb,U2,3257,6.2
131,2024-01-07 11:00:00,Hey Jude,Madonna,6169,6.62
274,2025-03-08 13:15:00,Bohemian Rhapsody,Michael Jackson,5112,6.29
263,2024-06-03 23:56:00,Smells Like Teen Spirit,AC/DC,2560,2.56
888,2025-04-19 06:46:00,Back in Black,Nirvana,4040,5.54
436,2025-07-14 02:08:00,With or Without You,Queen,2361,9.3
64,2024-12-12 14:14:00,Hotel California,Nirvana,3743,5.28
341,2025-10-17 15:31:00,Hotel California,Queen,2042,3.45
657,2024-01-16 01:12:00,Like a Prayer,AC/DC,3461,6.35
813,2025-07-24 15:51:00,Hey Jude,AC/DC,4714,5.74
785,2024-12-02 06:22:00,Billie Jean,The Beatles,5684,3.47
429,2024-11-03 18:09:00,Hey Jude,Pink Floyd,2775,4.67
84,2024-08-01 15:40:00,Hey Jude,U2,6400,2.69
997,2025-01-17 20:27:00,Back in Black,Madonna,9640,9.42
747,2025-08-21 13:15:00,Smells Like Teen Spirit,Nirvana,9684,3.42
871,2024-12-17 21:12:00,Hotel California,Queen,8653,3.15
696,2025-08-09 17:55:00,With or Without You,Nirvana,9652,4.82
822,2024-11-20 01:22:00,Hey Jude,The Beatles,7810,8.27
168,2024-10-02 00:17:00,Hey Jude,Queen,7787,7.65
643,2024-06-10 14:05:00,Stairway to Heaven,AC/DC,4984,4.44
451,2024-06-01 08:07:00,Like a Prayer,AC/DC,8626,4.58
740,2025-12-05 06:56:00,Bohemian Rhapsody,U2,1726,2.87
632,2025-12-25 23:28:00,Hey Jude,Eagles,2329,8.48
942,2024-03-06 02:54:00,Stairway to Heaven,U2,1745,9.12
513,2024-08-05 22:49:00,Back in Black,Nirvana,1005,5.8
520,2025-12-14 01:47:00,Billie Jean,U2,9046,6.07
997,2025-04-05 03:32:00,Back in Black,Michael Jackson,1869,6.03
